Norma,Número,Link,Publicación,Descripción
LEY,32249,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102139&View,19/01/2025,"LEY QUE MODIFICA LA LEY 28832, LEY PARA ASEGURAR EL DESARROLLO EFICIENTE DE LA GENERACIÓN ELÉCTRICA, A FIN DE GARANTIZAR EL ABASTECIMIENTO SEGURO, CONFIABLE Y EFICIENTE DEL SUMINISTRO ELÉCTRICO Y PROMOVER LA DIVERSIFICACIÓN DE LA MATRIZ ENERGÉTICA"
LEY,32250,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104438&View,19/01/2025,"LEY QUE MODIFICA EL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, PARA FORTALECER LA LUCHA CONTRA EL TRÁFICO ILÍCITO DE DROGAS"
LEY,32251,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105836&View,19/01/2025,"LEY QUE UNIFICA Y ARMONIZA LA REGULACIÓN DE LOS SÍMBOLOS DE LA PATRIA, SÍMBOLOS DEL ESTADO Y EMBLEMAS NACIONALES"
LEY,32252,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202107319&View,21/01/2025,"LEY QUE DECLARA DE INTERÉS NACIONAL LA CONSTRUCCIÓN DEL DESEMBARCADERO PESQUERO ARTESANAL EN EL DISTRITO DE PARACAS, PROVINCIA DE PISCO, DEPARTAMENTO DE ICA"
LEY,32253,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106942&View,21/01/2025,LEY QUE DECLARA EL 12 DE FEBRERO DÍA DE LA AMAZONÍA PERUANA
LEY,32254,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103153&View,31/01/2025,"LEY QUE MODIFICA LA LEY 28094, LEY DE ORGANIZACIONES POLÍTICAS, A FIN DE RESTITUIR EL FINANCIAMIENTO PRIVADO DE PERSONAS JURÍDICAS Y DICTAR DISPOSICIONES PARA EL EMPLEO DEL FINANCIAMIENTO PÚBLICO"
LEY,32255,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109733&View,10/03/2025,"LEY QUE RESTITUYE Y MODIFICA EL LITERAL A) DEL NUMERAL 1 DEL ARTÍCULO 261 DEL NUEVO CÓDIGO PROCESAL PENAL, DECRETO LEGISLATIVO 957, REFERIDO A LA DETENCIÓN PRELIMINAR JUDICIAL EN CASOS DE NO FLAGRANCIA"
LEY,32256,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202107989&View,13/03/2025,LEY QUE DECLARA DÍA DE LA MUJER CAYLLOMINA EL 21 DE JUNIO DE CADA AÑO
LEY,32257,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105634&View,14/03/2025,LEY QUE DECLARA DE INTERÉS NACIONAL EL USO DE GRILLETES ELECTRÓNICOS
LEY,32258,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109036&View,14/03/2025,"LEY QUE MODIFICA EL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, PARA DETERMINAR LA PENA EN CASOS DE TENTATIVA E INCORPORAR DELITOS PARA LA SUSPENSIÓN DE LA EJECUCIÓN DE LA PENA"
LEY,32259,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108686&View,15/03/2025,LEY QUE CREA LA UNIVERSIDAD NACIONAL DE ARTES DE TRUJILLO
LEY,32260,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106212&View,15/03/2025,LEY QUE RECONOCE Y PREMIA A LOS DEPORTISTAS MEDALLISTAS DE LAS DIVERSAS COMPETENCIAS DEPORTIVAS DE NIVEL INTERNACIONAL Y DICTA EXCEPCIONALMENTE MEDIDAS DE CARÁCTER PRESUPUESTAL
LEY,32261,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101002&View,19/03/2025,LEY QUE DECLARA DE INTERÉS NACIONAL EL RECONOCIMIENTO DE LAS PRÁCTICAS Y CONOCIMIENTOS DE LA COMUNIDAD INDÍGENA SHIPIBO-KONIBO DE CANTAGALLO COMO PARTE DEL PATRIMONIO CULTURAL INMATERIAL DE LA NACIÓN
LEY,32262,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100075&View,20/03/2025,LEY QUE PROTEGE A LOS USUARIOS ANTE COBROS EXCESIVOS EN EL SUMINISTRO DE AGUA POTABLE
LEY,32263,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108088&View,20/03/2025,"LEY QUE AUTORIZA LA ACTUALIZACIÓN DE LA ESCALA REMUNERATIVA PARA LOS SERVIDORES DEL MINISTERIO PÚBLICO SUJETOS AL RÉGIMEN LABORAL DEL DECRETO LEGISLATIVO 728, LEY DE FORMACIÓN Y PROMOCIÓN LABORAL"
LEY,32264,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103274&View,20/03/2025,"LEY QUE MODIFICA LA LEY 26859, LEY ORGÁNICA DE ELECCIONES, Y LA LEY 26497, LEY ORGÁNICA DEL REGISTRO NACIONAL DE IDENTIFICACIÓN Y ESTADO CIVIL, A FIN DE ESTABLECER MEDIDAS PARA LA SIMPLIFICACIÓN DEL DESARROLLO DE LAS ELECCIONES GENERALES 2026 Y DICTA OTRAS DISPOSICIONES"
LEY,32265,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109385&View,22/03/2025,LEY QUE DEROGA LA LEY 27600 --LEY QUE SUPRIME FIRMA Y ESTABLECE PROCESO DE REFORMA CONSTITUCIONAL --Y RESTITUYE LA FIRMA DEL PRESIDENTE ALBERTO FUJIMORI FUJIMORI EN LA CONSTITUCIÓN POLÍTICA DEL PERÚ DE 1993
LEY,32266,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103843&View,22/03/2025,"LEY QUE MODIFICA EL CÓDIGO PROCESAL CIVIL, A FIN DE AMPLIAR LA REPRESENTACIÓN PROCESAL EN LOS PROCESOS DE ALIMENTOS"
LEY,32267,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102368&View,22/03/2025,LEY QUE AMPLÍA POR ÚLTIMA VEZ LOS PLAZOS DEL PROCESO DE FORMALIZACIÓN DE LA PROPIEDAD INFORMAL EN TERRENOS ESTATALES OCUPADOS POR POSESIONES INFORMALES
LEY,32268,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101837&View,22/03/2025,LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN DE LA UNIVERSIDAD NACIONAL TECNOLÓGICA DEL SUR (UNATSUR) EN EL DEPARTAMENTO DE AYACUCHO
LEY,32269,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202107598&View,22/03/2025,"LEY QUE MODIFICA LA LEY 27972, LEY ORGÁNICA DE MUNICIPALIDADES, PARA ESTABLECER PRECISIONES SOBRE LA DIETA DE LOS REGIDORES"
LEY,32270,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101663&View,24/03/2025,"LEY QUE MODIFICA LA LEY 26859, LEY ORGÁNICA DE ELECCIONES, A FIN DE INCORPORAR EL VOTO DIGITAL"
LEY,32271,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202107047&View,26/03/2025,"LEY QUE MODIFICA LA LEY 30435, LEY QUE CREA EL SISTEMA NACIONAL DE FOCALIZACIÓN (SINAFO), PARA REGULAR LAS INTERVENCIONES FOCALIZADAS QUE AFILIAN A PERSONAS ADULTAS MAYORES"
LEY,32272,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109881&View,28/03/2025,"LEY QUE MODIFICA EL DECRETO DE URGENCIA 002-2020, DECRETO DE URGENCIA QUE ESTABLECE MEDIDAS PARA LA LUCHA CONTRA LA INFORMALIDAD EN LA PRESTACIÓN DE SERVICIOS EDUCATIVOS DE EDUCACIÓN BÁSICA DE GESTIÓN PRIVADA Y PARA EL FORTALECIMIENTO DE LA EDUCACIÓN BÁSICA BRINDADA POR INSTITUCIONES EDUCATIVAS PRIVADAS, Y DICTA OTRAS DISPOSICIONES"
LEY,32273,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103814&View,01/04/2025,"LEY QUE DECLARA DE INTERÉS NACIONAL LA DECLARATORIA DE EMERGENCIA DE LAS ZONAS ALTOANDINAS DEL DEPARTAMENTO DE HUÁNUCO, ASÍ COMO SU DESARROLLO, PARA HACER SOSTENIBLE EL TRABAJO AGRÍCOLA Y PECUARIO FRENTE AL INMINENTE DÉFICIT HÍDRICO"
LEY,32274,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102074&View,01/04/2025,LEY QUE DECLARA DÍA DEL CHARANGO PERUANO EL 10 DE FEBRERO DE CADA AÑO
LEY,32275,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106784&View,02/04/2025,"LEY DE SANEAMIENTO DEL LÍMITE ENTRE LOS DEPARTAMENTOS DE HUÁNUCO Y PASCO, EN EL TRAMO QUE COMPRENDE DESDE EL PUNTO DE COORDENADA UTM 338 110 M E Y 8 857 487 M N EN LA DIVISORIA DE AGUAS DE LA QUEBRADA LINDA CON EL RÍO QUILLÁN HASTA LA DESEMBOCADURA DEL RÍO SAN JUAN MAYO EN EL RÍO HUARICHACA"
LEY,32276,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104338&View,02/04/2025,"LEY QUE MODIFICA LA LEY 28054, LEY DE PROMOCIÓN DEL MERCADO DE BIOCOMBUSTIBLES, A FIN DE FORTALECER LA PRODUCCIÓN DE BIOCOMBUSTIBLES Y PROMOVER SU CONSUMO"
LEY,32277,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106783&View,02/04/2025,LEY DE SANEAMIENTO DEL LÍMITE ENTRE LOS DEPARTAMENTOS DE PIURA Y TUMBES
LEY,32278,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108002&View,02/04/2025,LEY QUE CREA EL FONDO SOCIAL PARA EL DESARROLLO DE CHANCAY
LEY,32279,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105723&View,02/04/2025,LEY DE ORDENAMIENTO TERRITORIAL Y DE CREACIÓN DEL SISTEMA NACIONAL DE ORDENAMIENTO TERRITORIAL (SINADOT)
LEY,32280,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109184&View,01/04/2025,"LEY DE SANEAMIENTO DEL LÍMITE ENTRE LOS DEPARTAMENTOS DE AREQUIPA E ICA EN EL TRAMO COMPRENDIDO DESDE EL TRIFINIO ENTRE LOS DEPARTAMENTOS DE AREQUIPA, ICA Y AYACUCHO HASTA EL PUNTO DE COORDENADA UTM 499 617 M E Y 8 299 053 M N"
LEY,32281,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108904&View,02/04/2025,"LEY DE REDELIMITACIÓN DEL LÍMITE ENTRE LOS DISTRITOS DE LANCONES Y QUERECOTILLO EN LA PROVINCIA DE SULLANA DEL DEPARTAMENTO DE PIURA, EN EL TRAMO COMPRENDIDO DESDE EL PUNTO DE COORDENADA UTM 553 334 M E Y 9 485 553 M N EN EL RESERVORIO POECHOS HASTA EL PUNTO DE COORDENADA UTM 549 901 M E Y 9 488 382 M N EN EL THALWEG DE LA QUEBRADA DEL CÓNDOR"
LEY,32282,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105818&View,03/04/2025,LEY QUE DECLARA DE INTERÉS NACIONAL EL EQUIPAMIENTO DE LOS COMEDORES POPULARES Y LAS OLLAS COMUNES
RESOLUCION LEGISLATIVA,32283,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202110292&View,03/04/2025,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO Y TRÁNSITO DE UNA UNIDAD NAVAL Y DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
RESOLUCION LEGISLATIVA,32284,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202110103&View,03/04/2025,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO Y TRÁNSITO DE UNA UNIDAD NAVAL Y DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
RESOLUCION LEGISLATIVA,32285,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103018&View,03/04/2025,RESOLUCIÓN LEGISLATIVA QUE APRUEBA LA CONVENCIÓN MULTILATERAL PARA IMPLEMENTAR LAS MEDIDAS RELACIONADAS CON LOS TRATADOS TRIBUTARIOS PARA PREVENIR LA EROSIÓN DE LAS BASES IMPONIBLES Y EL TRASLADO DE BENEFICIOS
RESOLUCION LEGISLATIVA,32286,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108347&View,03/04/2025,"RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL “ACUERDO DE SERVICIOS AÉREOS ENTRE LA REPÚBLICA DEL PERÚ Y EL ESTADO DE QATAR”, SUSCRITO EN LIMA, REPÚBLICA DEL PERÚ, EL 9 DE NOVIEMBRE DE 2023"
LEY,32287,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104388&View,04/04/2025,LEY QUE DECLARA AL DEPARTAMENTO DE CAJAMARCA LA CAPITAL NACIONAL DEL MAÍZ MORADO (ZEA MAYS L.) MEJORADO DE LA VARIEDAD INIA-601 PARA FORTALECER SU CADENA PRODUCTIVA Y SU AGROEXPORTACIÓN
LEY,32288,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106644&View,04/04/2025,"LEY QUE DECLARA DE NECESIDAD PÚBLICA LA CONSTRUCCIÓN Y AMPLIACIÓN DEL PROYECTO DE IRRIGACIÓN MAGUNCHAL EN LOS DISTRITOS DE BAGUA GRANDE, JAMALCA Y EL MILAGRO DE LA PROVINCIA DE UTCUBAMBA DEL DEPARTAMENTO DE AMAZONAS"
LEY,32289,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104089&View,04/04/2025,LEY QUE GARANTIZA Y PROMUEVE EL ACCESO A LA EDUCACIÓN BÁSICA REGULAR (EBR) Y A LA EDUCACIÓN BÁSICA ALTERNATIVA (EBA) DE LOS ESTUDIANTES EN CONDICIÓN DE DISCAPACIDAD E IMPULSA LA CAPACITACIÓN DE DOCENTES EN EDUCACIÓN INCLUSIVA
LEY,32290,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108115&View,05/04/2025,LEY QUE CREA LA UNIVERSIDAD NACIONAL DE DESAGUADERO
LEY,32291,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105239&View,06/04/2025,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1186, DECRETO LEGISLATIVO QUE REGULA EL USO DE LA FUERZA POR PARTE DE LA POLICÍA NACIONAL DEL PERÚ, PARA PRECISAR EL USO DE ARMAS LETALES Y NO LETALES E INCORPORAR EL USO DE ARMAS DE FUEGO EN CASO DE FLAGRANTE DELITO"
LEY,32292,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103856&View,07/04/2025,"LEY QUE MODIFICA LA LEY 31297, LEY DEL SERVICIO DE SERENAZGO MUNICIPAL, PARA MEJORAR LOS PROCESOS DE SELECCIÓN, CAPACITACIÓN Y ENTRENAMIENTO DEL SERENO MUNICIPAL"
LEY,32293,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101210&View,08/04/2025,"LEY QUE MODIFICA LA LEY 24657, LEY QUE DECLARA DE NECESIDAD NACIONAL E INTERÉS SOCIAL EL DESLINDE Y LA TITULACIÓN DEL TERRITORIO DE LAS COMUNIDADES CAMPESINAS, PARA INCORPORAR EN EL PROCESO DE FORMALIZACIÓN A LOS POBLADORES QUE FORMEN PARTE DE POSESIONES INFORMALES CONSTITUIDAS DEL 2004 AL 2015 CON FINES DE VIVIENDA SOBRE PROPIEDAD COMUNAL"
LEY,32294,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202107588&View,10/04/2025,"LEY QUE MODIFICA LA LEY 28587, LEY COMPLEMENTARIA A LA LEY DE PROTECCIÓN AL CONSUMIDOR EN MATERIA DE SERVICIOS FINANCIEROS, PARA REGULAR EL INFORME DE LA DENEGATORIA DE UN CRÉDITO"
LEY,32295,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108293&View,10/04/2025,LEY QUE DECLARA DE INTERÉS NACIONAL LA FORMULACIÓN Y EJECUCIÓN DEL MEGAPROYECTO DE CONTROL DE AVENIDAS E INUNDACIONES DE LA CUENCA HIDROGRÁFICA DEL RÍO UCAYALI
LEY,32296,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102097&View,11/04/2025,LEY QUE DECLARA DE INTERÉS NACIONAL LA PUESTA EN OPERACIÓN DE LA REFINERÍA PUCALLPA Y LA MODERNIZACIÓN DE LA REFINERÍA IQUITOS
LEY,32297,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101966&View,11/04/2025,LEY QUE MODIFICA LA LEY 27728 - LEY DEL MARTILLERO PÚBLICO - LA LEY 30229 - LEY QUE ADECÚA EL USO DE LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIONES EN EL SISTEMA DE REMATES JUDICIALES Y EN LOS SERVICIOS DE NOTIFICACIONES DE LAS RESOLUCIONES JUDICIALES Y QUE MODIFICA LA LEY ORGÁNICA DEL PODER JUDICIAL EL CÓDIGO PROCESAL CIVIL EL CÓDIGO PROCESAL CONSTITUCIONAL Y LA LEY PROCESAL DEL TRABAJO - Y EL CÓDIGO PROCESAL CIVIL A FIN DE PRECISAR E INCORPORAR DISPOSICIONES SOBRE EL MARTILLERO PÚBLICO
LEY,32298,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102075&View,11/04/2025,"LEY QUE MODIFICA LA LEY 30364, LEY PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR, Y EL DECRETO LEGISLATIVO 1318, DECRETO LEGISLATIVO QUE REGULA LA FORMACIÓN PROFESIONAL DE LA POLICÍA NACIONAL DEL PERÚ, A FIN DE IMPLEMENTAR LA CORRECTA RECEPCIÓN Y TRÁMITE DE DENUNCIAS DE PERSONAS CON DISCAPACIDAD AUDITIVA O CON LIMITACIONES PARA LA EXPRESIÓN ORAL MEDIANTE LA PARTICIPACIÓN DE INTÉRPRETES DE LENGUA DE SEÑAS PERUANA"
LEY,32299,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109952&View,11/04/2025,"LEY QUE MODIFICA LA LEY 26859, LEY ORGÁNICA DE ELECCIONES, PARA REGULAR EL RECUENTO DE VOTOS"
LEY,32300,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105917&View,12/04/2025,LEY QUE PROMUEVE Y GARANTIZA LA IMPLEMENTACIÓN E INSTALACIÓN DE PARARRAYOS EN LOS DEPARTAMENTOS CON ZONAS EXPUESTAS A INTENSAS DESCARGAS ELÉCTRICAS ATMOSFÉRICAS.
LEY,32301,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106162&View,15/04/2025,"LEY QUE MODIFICA LA LEY 27692, LEY DE CREACIÓN DE LA AGENCIA PERUANA DE COOPERACIÓN INTERNACIONAL - APCI, CON LA FINALIDAD DE FORTALECER EL TRABAJO DE DICHA INSTITUCIÓN Y CONTRIBUIR CON LA TRANSPARENCIA Y LA SUPERVISIÓN DE LOS RECURSOS RECIBIDOS POR LAS ENTIDADES QUE GESTIONAN LA COOPERACIÓN TÉCNICA INTERNACIONAL NO REEMBOLSABLE, Y DICTA OTRAS DISPOSICIONES"
RESOLUCION LEGISLATIVA,32302,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202108985&View,16/04/2025,"RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL ACUERDO DE SERVICIOS AÉREOS ENTRE LA REPÚBLICA DEL PERÚ Y LOS EMIRATOS ÁRABES UNIDOS, SUSCRITO EN LIMA, REPÚBLICA DEL PERÚ, EL 2 DE JUNIO DE 2023"
LEY,32303,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106717&View,16/04/2025,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1182 -DECRETO LEGISLATIVO QUE REGULA EL USO DE LOS DATOS DERIVADOS DE LAS TELECOMUNICACIONES PARA LA IDENTIFICACIÓN, LOCALIZACIÓN Y GEOLOCALIZACIÓN DE EQUIPOS DE COMUNICACIÓN, EN LA LUCHA CONTRA LA DELINCUENCIA Y EL CRIMEN ORGANIZADO- Y EL DECRETO LEGISLATIVO 1338 -DECRETO LEGISLATIVO QUE CREA EL REGISTRO NACIONAL DE EQUIPOS TERMINALES MÓVILES PARA LA SEGURIDAD, ORIENTADO A LA PREVENCIÓN Y COMBATE DEL COMERCIO ILEGAL DE EQUIPOS TERMINALES MÓVILES Y AL FORTALECIMIENTO DE LA SEGURIDAD CIUDADANA-, A FIN DE PRECISAR LA IDENTIFICACIÓN, LOCALIZACIÓN, GEOLOCALIZACIÓN Y RASTREO DE TERMINALES MÓVILES PARA LA SUSPENSIÓN DE LA LÍNEA TELEFÓNICA, EL BLOQUEO DEL IMEI Y LA BAJA DEL SERVICIO MÓVIL, EN LOS CASOS DE UTILIZACIÓN O VINCULACIÓN A LLAMADAS O A ENVÍO DE MENSAJES CON CONTENIDO DELICTIVO"
LEY,32304,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100758&View,17/04/2025,"LEY QUE REGULA LAS ESCUELAS SUPERIORES DE FORMACIÓN ARTÍSTICA Y LA CARRERA PÚBLICA DE SUS DOCENTES, Y DICTA OTRAS DISPOSICIONES"
LEY,32305,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109392&View,24/04/2025,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1428, DECRETO LEGISLATIVO QUE DESARROLLA MEDIDAS PARA LA ATENCIÓN DE CASOS DE DESAPARICIÓN DE PERSONAS EN SITUACIÓN DE VULNERABILIDAD, RESPECTO A LA INCORPORACIÓN DE LAS PERSONAS CON DISCAPACIDAD EN LA ALERTA AMBER"
RESOLUCION LEGISLATIVA,32306,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202110823&View,24/04/2025,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,32307,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103895&View,24/04/2025,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1095, DECRETO LEGISLATIVO QUE ESTABLECE REGLAS DE EMPLEO Y USO DE LA FUERZA POR PARTE DE LAS FUERZAS ARMADAS EN TERRITORIO NACIONAL"
LEY,32308,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202109248&View,25/04/2025,LEY DE SANEAMIENTO DE DOS TRAMOS DEL LÍMITE ENTRE LOS DEPARTAMENTOS DE AREQUIPA Y AYACUCHO
LEY,32309,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103258&View,25/04/2025,LEY QUE CREA INCENTIVOS ECONÓMICOS Y FISCALES PARA EL FOMENTO DE LAS ACTIVIDADES CINEMATOGRÁFICA Y AUDIOVISUAL DEL PERÚ
LEY,32310,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106962&View,26/04/2025,LEY QUE CREA LA COMISIÓN ESPECIAL MULTIPARTIDARIA ENCARGADA DE ELABORAR UN NUEVO CÓDIGO PENAL ACTUALIZADO RECOGIENDO EL TRABAJO EXISTENTE DE LAS COMISIONES ANTERIORES
LEY,32311,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202106813&View,26/04/2025,LEY DE SANEAMIENTO Y ORGANIZACIÓN TERRITORIAL DE LA PROVINCIA DE CARLOS FERMÍN FITZCARRALD Y SUS DISTRITOS EN EL DEPARTAMENTO DE ÁNCASH
